fips_code,county,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016
29091,Howell County,17029,5736,10982,311,16341,4393,11541,407,17415,2880,13888,647
28083,Leflore County,13081,8914,4105,62,11600,8423,3115,62,9566,6677,2757,132
48475,Ward County,3602,899,2667,36,3238,836,2364,38,3413,780,2541,92
19135,Monroe County,3873,1798,2000,75,3802,1729,2022,51,3844,1053,2635,156
06103,Tehama County,24436,8945,14843,648,17356,6032,10791,533,17477,5120,11429,928
05039,Dallas County,3318,1471,1757,90,3083,1337,1664,82,2741,1165,1507,69
48089,Colorado County,8353,2508,5795,50,8095,2024,6015,56,8480,1977,6323,180
18003,Allen County,150324,71263,77793,1268,146405,59834,84378,2193,145787,55222,83801,6764
01043,Cullman County,35305,5864,28896,545,33178,4855,27930,393,37278,3730,32734,814
18127,Porter County,73916,39178,33857,881,72487,36950,34197,1340,76492,33531,38719,4242
37127,Nash County,47118,23099,23728,291,48235,24214,23769,252,46903,23024,23142,737
51081,Greensville County,4887,3122,1729,36,4925,3135,1766,24,4363,2558,1737,68
39015,Brown County,20113,7503,12192,418,18955,6923,11671,361,19139,4270,14257,612
18169,Wabash County,13871,5456,8238,177,12702,3929,8528,245,13415,3018,9819,578
29005,Atchison County,2976,1000,1936,40,2709,756,1902,51,2723,541,2059,123
21009,Barren County,16807,5434,11133,240,16565,5400,10922,243,18473,4275,13483,715
39025,Clermont County,95480,31611,62559,1310,93392,29334,62527,1531,96455,26096,65960,4399
45063,Lexington County,109512,33303,74960,1249,112204,34007,76392,1805,121829,35143,79866,6820
48259,Kendall County,16746,3599,12971,176,17729,3035,14467,227,19936,3633,15663,640
56037,Sweetwater County,16703,5762,10360,581,16750,4773,11427,550,16661,3233,12153,1275
27069,Kittson County,2568,1492,1016,60,2405,1241,1095,69,2363,823,1349,191
47003,Bedford County,15507,5027,10217,263,14433,4207,10026,200,15300,3384,11455,461
26055,Grand Traverse County,48733,23258,24716,759,47901,20875,26532,494,51460,20964,27412,3084
31053,Dodge County,15550,6689,8557,304,14759,5588,8937,234,14959,4451,9736,772
17079,Jasper County,5131,2063,2964,104,5038,1434,3511,93,5104,924,3973,207
21075,Fulton County,2825,1238,1530,57,2481,1022,1425,34,2381,774,1549,58
12129,Wakulla County,14376,5311,8877,188,14656,5173,9288,195,15344,4348,10507,489
12133,Washington County,11131,2863,8178,90,10998,2820,8037,141,11144,2261,8630,253
40087,McClain County,14744,3551,11193,0,14299,3191,11108,0,16839,2893,13151,795
13067,Cobb County,315444,141216,170957,3271,308989,132526,171464,4999,326424,159416,152602,14406
19071,Fremont County,3894,1848,1989,57,3655,1636,1971,48,3554,959,2401,194
24019,Dorchester County,15274,6912,8168,194,14249,6570,7514,165,14034,5695,7938,401
51095,James City County,38603,17352,20912,339,41134,17854,22830,450,42737,19091,21284,2362
30065,Musselshell County,2306,636,1581,89,2353,482,1792,79,2404,331,1961,112
19057,Des Moines County,20570,12462,7721,387,20264,11873,8130,261,18713,8178,9479,1056
27157,Wabasha County,11893,5646,5935,312,11722,5415,6049,258,11764,3866,6989,909
39051,Fulton County,21973,9900,11689,384,20757,8790,11521,446,20693,5981,13419,1293
51133,Northumberland County,7406,3312,4041,53,7542,3186,4308,48,8176,2830,5089,257
28037,Franklin County,4685,1733,2909,43,4443,1706,2705,32,4219,1471,2685,63
47189,Wilson County,51159,15886,34595,678,51437,14669,36076,692,56286,14356,39304,2626
47045,Dyer County,14450,4411,9859,180,13800,3757,9921,122,13290,2815,10175,300
37105,Lee County,23788,10784,12775,229,23800,10577,13000,223,24676,10380,13625,671
37123,Montgomery County,11210,4926,6155,129,11178,4689,6389,100,11449,4108,7070,271
22041,Franklin Parish,9358,2961,6278,119,9336,2921,6294,121,9162,2506,6514,142
48229,Hudspeth County,898,430,458,10,861,379,471,11,871,324,503,44
36083,Rensselaer County,73986,39753,32840,1393,63332,34713,27240,1379,65991,30039,31933,4019
01087,Macon County,10877,9450,1396,31,10385,9045,1322,18,8748,7237,1394,117
19107,Keokuk County,5361,2518,2712,131,5221,2298,2840,83,4858,1265,3385,208
20051,Ellis County,12447,4010,8207,230,12779,3464,9057,258,11660,2669,8311,680
13039,Camden County,17084,6482,10502,100,17938,6358,11318,262,18825,5914,12287,624
55031,Douglas County,24066,15830,7835,401,22862,14855,7698,309,22185,11342,9657,1186
20037,Crawford County,16075,7957,7735,383,14385,6545,7480,360,14404,5064,8394,946
21143,Lyon County,3855,1577,2220,58,3838,1373,2412,53,3959,1045,2789,125
13257,Stephens County,10517,2705,7689,123,9467,2123,7207,137,9760,1835,7682,243
48003,Andrews County,4629,790,3816,23,4476,794,3636,46,4926,836,3925,165
13267,Tattnall County,6714,1932,4730,52,6658,1894,4702,62,6879,1678,5092,109
51061,Fauquier County,34219,14616,19227,376,35339,13891,20955,493,37124,12960,22110,2054
40033,Cotton County,2483,690,1793,0,2453,657,1796,0,2602,424,2054,124
13229,Pierce County,6791,1253,5500,38,6845,1124,5666,55,7297,903,6301,93
42133,York County,194210,82839,109268,2103,186394,72126,111576,2692,203153,67428,126933,8792
46107,Potter County,1440,482,937,21,1381,339,1029,13,1335,215,1069,51
48247,Jim Hogg County,1815,1336,472,7,1667,1301,356,10,2119,1635,430,54
18147,Spencer County,10181,5039,5001,141,9725,4026,5515,184,9959,2861,6572,526
01077,Lauderdale County,38104,13329,24068,707,36908,12504,23902,502,38813,9877,27735,1201
42097,Northumberland County,33939,14329,19018,592,31512,12392,18516,604,34971,9184,24418,1369
19169,Story County,46575,26548,18995,1032,46529,25940,19557,1032,48910,25085,19111,4714
45079,Richland County,165037,105656,57941,1440,143016,94350,46725,1941,169400,108401,52753,8246
48443,Terrell County,519,186,323,10,553,184,358,11,437,140,287,10
36011,Cayuga County,34022,18128,15243,651,26073,14162,11355,556,30124,12202,16194,1728
39083,Knox County,28231,11014,16640,577,27618,10154,16873,591,27768,7959,18563,1246
13159,Jasper County,5904,1935,3916,53,6010,1839,4121,50,6016,1544,4353,119
13021,Bibb County,66368,38987,27037,344,64625,38538,25606,481,58327,34383,22589,1355
37009,Ashe County,13069,4872,7916,281,12486,4100,8207,179,13160,3476,9353,331
47087,Jackson County,4501,2224,2185,92,4178,1736,2380,62,4447,1129,3229,89
56025,Natrona County,33267,10475,21906,886,32057,8960,22129,968,32493,6573,23523,2397
19047,Crawford County,7191,3715,3345,131,6686,3035,3584,67,6862,1985,4608,269
39141,Ross County,31840,14455,16759,626,28961,13895,14582,484,28955,9905,17833,1217
46103,Pennington County,46280,17802,27603,875,44458,15122,28229,1107,47741,14074,29804,3863
42001,Adams County,44491,17633,26349,509,41973,14893,26490,590,47138,14077,31249,1812
54063,Monroe County,5575,2014,3397,164,5152,1441,3571,140,5670,1089,4337,244
06071,San Bernardino County,606334,315720,277408,13206,531692,274203,245468,12021,498697,258409,214698,25590
31161,Sheridan County,2462,454,1941,67,2450,389,2010,51,2565,286,2192,87
36075,Oswego County,49349,24777,23571,1001,41133,21733,18503,897,44122,15614,25870,2638
20069,Gray County,2119,436,1643,40,1901,304,1568,29,2011,257,1651,103
48409,San Patricio County,21396,8854,12404,138,20064,7854,11994,216,21513,7825,13004,684
37167,Stanly County,28506,8878,19329,299,28276,8287,19698,291,29451,7008,21788,655
17173,Shelby County,10868,4245,6396,227,10383,3336,6837,210,10912,2279,8209,424
42117,Tioga County,17984,6390,11326,268,15943,5053,10599,291,17334,3642,12928,764
41015,Curry County,12332,5230,6646,456,11529,4611,6577,341,12163,4253,7157,753
08029,Delta County,15434,5084,10067,283,15681,4542,10762,377,16661,4048,11584,1029
51750,Radford City,5429,2930,2418,81,5382,2732,2520,130,6032,2923,2637,472
28053,Humphreys County,5126,3634,1462,30,4481,3399,1069,13,3599,2652,924,23
20059,Franklin County,11739,4433,7079,227,10806,3611,6893,302,10658,2829,7025,804
41025,Harney County,3683,950,2595,138,3535,829,2599,107,3850,682,2904,264
29133,Mississippi County,5356,2247,3034,75,4918,1857,2996,65,5165,1458,3600,107
28117,Prentiss County,10944,3020,7703,221,10033,2817,7075,141,9871,2067,7647,157
23003,Aroostook County,35994,19345,15898,751,33866,17844,15229,793,34963,13377,19419,2167
17077,Jackson County,25532,15248,9687,597,21190,11306,9130,754,24509,11619,10889,2001
27155,Traverse County,2035,1043,933,59,1840,942,860,38,1791,631,1050,110
49019,Grand County,4077,2067,1871,139,3812,1678,1917,217,4427,1920,1924,583
40025,Cimarron County,1271,152,1119,0,1197,115,1082,0,1077,70,962,45
29173,Ralls County,5084,2041,2987,56,5036,1736,3231,69,5266,1138,3969,159
19015,Boone County,13929,7356,6293,280,14237,7457,6540,240,13984,5517,7458,1009
34001,Atlantic County,119042,67830,49902,1310,102405,59509,41918,978,105738,54472,47882,3384
46041,Dewey County,2019,1328,659,32,1895,1207,663,25,1707,887,723,97
27139,Scott County,67132,29208,36724,1200,71411,29714,40321,1376,74390,28502,39948,5940
29101,Johnson County,22080,9480,12183,417,21001,7661,12750,590,21087,5924,13702,1461
17109,McDonough County,13042,6783,6055,204,12439,5957,6142,340,12910,5278,6789,843
20049,Elk County,1434,363,1042,29,1356,277,1040,39,1259,160,1048,51
55053,Jackson County,9251,5572,3552,127,9290,5297,3900,93,9202,3821,4907,474
39075,Holmes County,11113,3141,7720,252,11355,2568,8563,224,10823,1766,8578,479
37069,Franklin County,26639,13085,13273,281,28059,13317,14480,262,29902,12811,16320,771
05123,Saint Francis County,9505,5486,3917,102,8021,4652,3287,82,7412,4031,3195,186
48305,Lynn County,2116,627,1473,16,1852,464,1377,11,1997,403,1546,48
21107,Hopkins County,19348,7104,11916,328,19765,5789,13681,295,20325,4310,15277,738
27131,Rice County,31799,17381,13723,695,32160,17054,14380,726,32217,14437,15429,2351
05077,Lee County,3763,2263,1454,46,3424,2107,1280,37,3004,1735,1229,40
01061,Geneva County,11657,2134,9417,106,11318,2039,9173,106,11659,1522,9967,170
06009,Calaveras County,23306,9813,12835,658,18469,7404,10537,528,19029,6740,11064,1225
18079,Jennings County,11839,5312,6261,266,10237,3818,6112,307,11115,2364,8222,529
21023,Bracken County,3399,1241,2066,92,3230,1147,2029,54,3522,705,2711,106
05065,Izard County,5218,1792,3193,233,5313,1563,3571,179,5396,1111,4042,243
20027,Clay County,4054,1009,2998,47,3584,811,2715,58,3727,665,2831,231
54007,Braxton County,5408,2704,2629,75,4756,1985,2692,79,5063,1315,3516,232
12005,Bay County,81127,23653,56683,791,79834,22037,56863,934,87151,21689,62010,3452
21015,Boone County,50774,16292,33812,670,52495,15628,35920,947,57550,15026,39082,3442
55009,Brown County,124754,67269,55854,1631,128514,62433,64738,1343,127497,53358,67192,6947
06063,Plumas County,11028,4715,6035,278,9128,3670,5240,218,8830,3224,5079,527
08113,San Miguel County,4350,3349,933,68,4215,2961,1144,110,4311,2960,1030,321
36015,Chemung County,38695,18888,19364,443,31981,15285,16207,489,33195,12394,19025,1776
19115,Louisa County,4920,2523,2314,83,4921,2449,2416,56,4943,1643,3060,240
51775,Salem City,12406,5164,7088,154,12270,4756,7289,225,12129,4212,7225,692
28103,Noxubee County,6589,5030,1525,34,6264,4920,1325,19,5538,4330,1181,27
36019,Clinton County,33337,20216,12579,542,27622,17123,10054,445,28378,13446,13181,1751
17091,Kankakee County,48016,24750,22527,739,45452,21574,23115,763,46556,18908,25081,2567
45059,Laurens County,26282,10578,15334,370,25373,10297,14726,350,26474,8845,16770,859
28051,Holmes County,9543,7765,1714,64,8076,6775,1264,37,7045,5820,1151,74
31069,Garden County,1138,283,844,11,1088,242,829,17,1063,153,869,41
51113,Madison County,6699,2862,3758,79,6597,2637,3864,96,6934,2202,4418,314
56001,Albany County,17117,8644,7936,537,16052,7445,7851,756,16420,6888,7601,1931
31123,Morrill County,2351,557,1725,69,2152,450,1658,44,2166,282,1788,96
29013,Bates County,8283,3271,4833,179,7771,2557,5020,194,8021,1617,6000,404
13057,Cherokee County,93772,22350,70279,1143,98041,19813,76473,1755,110825,25203,80611,5011
31077,Greeley County,1199,458,715,26,1181,340,820,21,1165,210,911,44
18051,Gibson County,15095,6455,8449,191,14718,4928,9487,303,15472,3720,11079,673
51830,Williamsburg City,6787,4328,2353,106,7722,4901,2678,143,7534,5199,1921,414
28143,Tunica County,4332,3279,1017,36,4262,3371,867,24,3463,2577,840,46
48191,Hall County,1264,324,930,10,1108,265,832,11,1089,164,891,34
45071,Newberry County,16524,6708,9616,200,16287,6891,9218,178,16795,6212,10011,572
17001,Adams County,30823,11794,18711,318,30538,9627,20371,540,31770,7633,22732,1405
08073,Lincoln County,2304,546,1717,41,2248,537,1663,48,2402,399,1873,130
42005,Armstrong County,30081,11138,18542,401,28322,8694,19231,397,30446,6849,22676,921
31025,Cass County,12122,4753,7120,249,11952,4298,7453,201,12609,3461,8388,760
37045,Cleveland County,43835,17363,26078,394,42542,16734,25440,368,44137,14896,28394,847
01097,Mobile County,181424,82181,98049,1194,174189,78417,94566,1206,163387,68429,91087,3871
37051,Cumberland County,127575,74693,52151,731,126092,74991,50191,910,124402,70523,50593,3286
17085,Jo Daviess County,11750,6403,5170,177,11411,5660,5529,222,11177,4452,6113,612
51065,Fluvanna County,12735,6185,6420,130,12724,5885,6678,161,13492,5751,7018,723
48115,Dawson County,4096,1152,2906,38,3640,1017,2591,32,3562,835,2636,91
48039,Brazoria County,104940,36480,67515,945,106422,34327,70684,1411,120296,43075,72653,4568
36017,Chenango County,20847,10100,10337,410,17655,8340,8933,382,18113,5943,11024,1146
37177,Tyrrell County,1910,933,960,17,1775,835,929,11,1700,705,968,27
48471,Walker County,19146,7334,11623,189,15066,5283,9569,214,19683,6085,12878,720
26131,Ontonagon County,3885,1966,1823,96,3535,1585,1906,44,3420,1175,2069,176
12091,Okaloosa County,95529,25872,68789,868,94739,23390,70143,1206,100657,23711,71788,5158
12007,Bradford County,11676,3430,8136,110,11631,3324,8216,91,12098,2924,8913,261
06041,Marin County,140197,109320,28384,2493,99286,73450,23347,2489,88115,69518,14214,4383
20177,Shawnee County,84177,41235,41476,1466,74844,35959,37226,1659,73648,33270,35349,5029
23017,Oxford County,31650,17940,12863,847,28734,16052,11766,916,31094,12172,16214,2708
19101,Jefferson County,8631,5070,3324,237,8405,4772,3429,204,8001,3702,3738,561
17017,Cass County,5408,2690,2617,101,4858,2050,2707,101,5054,1617,3216,221
39049,Franklin County,560325,334709,218486,7130,541751,325654,207941,8156,554711,335961,192328,26422
27143,Sibley County,7729,2998,4492,239,7785,2916,4693,176,7727,1954,5193,580
36115,Washington County,25730,12741,12533,456,21263,10596,10254,413,22401,8238,12770,1393
20147,Phillips County,2667,525,2105,37,2537,376,2116,45,2611,296,2200,115
47141,Putnam County,27316,9739,17101,476,25479,7793,17242,444,26958,6847,18981,1130
13119,Franklin County,8073,1914,6069,90,7757,1499,6112,146,8474,1243,7054,177
19095,Iowa County,8546,4202,4188,156,8788,4118,4551,119,8789,3070,5193,526
33013,Merrimack County,79719,45078,34010,631,80054,44635,34451,968,81668,40056,37631,3981
51171,Shenandoah County,19223,6912,12005,306,19289,6462,12526,301,20335,5269,14078,988
47131,Obion County,13392,4308,8873,211,12296,3320,8814,162,12223,2425,9525,273
20013,Brown County,4376,1317,2985,74,3865,1039,2738,88,3960,850,2861,249
16007,Bear Lake County,2943,502,2377,64,2822,302,2489,31,2928,255,2203,470
34021,Mercer County,160039,107926,50223,1890,139064,94300,43155,1609,141332,93721,42604,5007
55109,Saint Croix County,44821,21177,22837,807,46009,19874,25475,660,46819,17496,26123,3200
55075,Marinette County,21255,11195,9726,334,20712,9868,10609,235,19979,6243,12995,741
56007,Carbon County,6854,2336,4331,187,6461,2109,4152,200,6200,1279,4409,512
18111,Newton County,6045,2625,3301,119,5652,2212,3291,149,5791,1403,4074,314
34005,Burlington County,223174,131219,89626,2329,197059,115951,79110,1998,194988,108361,79539,7088
18011,Boone County,26647,9752,16622,273,27725,8326,18807,592,32061,10181,19654,2226
49021,Iron County,16450,3258,12518,674,13168,1720,11172,276,6197,977,4090,1130
48113,Dallas County,738463,422989,310000,5474,705941,403170,294339,8432,750649,458845,261865,29939
22071,Orleans Parish,147439,117102,28130,2207,157233,126199,27967,3067,165619,133833,24267,7519
27077,Lake of the Woods County,2313,971,1278,64,2220,859,1306,55,2230,553,1540,137
17083,Jersey County,10583,5042,5329,212,9940,3656,6032,252,10909,2673,7737,499
45067,Marion County,10876,6794,3996,86,14766,9518,5114,134,14217,8522,5434,261
47127,Moore County,2952,881,2010,61,2799,705,2053,41,2926,496,2325,105
01069,Houston County,41735,12225,29254,256,41843,12348,29214,281,42030,10547,30567,916
08117,Summit County,14899,9802,4883,214,15038,9169,5495,374,16061,9502,5064,1495
18117,Orange County,8086,3390,4536,160,7753,2939,4615,199,8189,2048,5800,341
37035,Catawba County,69451,25656,42993,802,69102,23954,44386,762,71065,21050,48062,1953
45029,Colleton County,17321,8616,8525,180,17077,8470,8439,168,17231,7616,9083,532
19155,Pottawattamie County,42320,20436,21237,647,41679,19347,21751,581,42226,15341,24441,2444
38101,Ward County,25621,10144,15061,416,25231,8412,16176,643,26861,5792,18601,2468
06011,Colusa County,6429,2569,3733,127,5865,2248,3521,96,6260,2484,3425,351
21095,Harlan County,9914,2586,7165,163,10658,1830,8653,175,10744,1372,9129,243
01115,Saint Clair County,34088,6091,27649,348,35105,5790,29001,314,37937,5550,31579,808
06107,Tulare County,105206,43634,59765,1807,72832,29191,42186,1455,59817,23663,33372,2782
48147,Fannin County,11694,3464,8092,138,10781,2482,8143,156,11972,2123,9536,313
55095,Polk County,22643,10876,11282,485,22494,10054,12075,365,22691,7568,13864,1259
55139,Winnebago County,87677,48167,37946,1564,88814,45410,42073,1331,85892,37054,43447,5391
39055,Geauga County,51102,21250,29096,756,50125,19295,30104,726,48736,17165,29577,1994
20001,Allen County,5859,2189,3552,118,5221,1842,3261,118,5314,1398,3575,341
08055,Huerfano County,3643,1989,1580,74,3623,1897,1615,111,3772,1631,1875,266
18041,Fayette County,9462,4389,4917,156,8816,3553,5044,219,9530,2252,6839,439
20103,Leavenworth County,30587,13255,16791,541,28532,11072,16825,635,29676,10064,17387,2225
53029,Island County,42159,22058,19426,675,41319,21080,19251,988,41010,20173,17634,3203
20097,Kiowa County,1135,200,912,23,1133,160,970,3,1023,111,855,57
48043,Brewster County,3900,1970,1855,75,3866,1765,1975,126,4226,1869,2073,284
12093,Okeechobee County,12786,5108,7561,117,12321,4856,7325,140,13632,3953,9342,337
22039,Evangeline Parish,15976,5853,9793,330,15765,5330,10176,259,14879,4208,10357,314
19005,Allamakee County,7059,3971,2965,123,6824,3511,3230,83,6837,2409,4072,356
